id,left,top,right,bottom,Area,OBJECTID,Ecoregion,Shape_Leng,Shape_Le_1,Shape_Area,fid,cat,x,y
"838",16.36909,55.46423,16.46909,55.36423,70509503.767,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.419,55.414
"862",16.46909,57.26423,16.56909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,57.214
"863",16.46909,57.16423,16.56909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,57.114
"864",16.46909,57.06423,16.56909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,57.014
"865",16.46909,56.96423,16.56909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,56.914
"866",16.46909,56.86423,16.56909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,56.814
"872",16.46909,56.26423,16.56909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,56.214
"873",16.46909,56.16423,16.56909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,56.114
"874",16.46909,56.06423,16.56909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,56.014
"875",16.46909,55.96423,16.56909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.914
"876",16.46909,55.86423,16.56909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.814
"877",16.46909,55.76423,16.56909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.714
"878",16.46909,55.66423,16.56909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.614
"879",16.46909,55.56423,16.56909,55.46423,70332454.672,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.514
"880",16.46909,55.46423,16.56909,55.36423,70509503.767,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.519,55.414
"903",16.56909,57.36423,16.66909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,57.314
"904",16.56909,57.26423,16.66909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,57.214
"906",16.56909,57.06423,16.66909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,57.014
"907",16.56909,56.96423,16.66909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.914
"912",16.56909,56.46423,16.66909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.414
"913",16.56909,56.36423,16.66909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.314
"914",16.56909,56.26423,16.66909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.214
"915",16.56909,56.16423,16.66909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.114
"916",16.56909,56.06423,16.66909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,56.014
"917",16.56909,55.96423,16.66909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.914
"918",16.56909,55.86423,16.66909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.814
"919",16.56909,55.76423,16.66909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.714
"920",16.56909,55.66423,16.66909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.614
"921",16.56909,55.56423,16.66909,55.46423,70332454.672,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.514
"922",16.56909,55.46423,16.66909,55.36423,70509503.767,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.619,55.414
"943",16.66909,57.56423,16.76909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.514
"944",16.66909,57.46423,16.76909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.414
"945",16.66909,57.36423,16.76909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.314
"946",16.66909,57.26423,16.76909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.214
"947",16.66909,57.16423,16.76909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.114
"948",16.66909,57.06423,16.76909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,57.014
"949",16.66909,56.96423,16.76909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.914
"952",16.66909,56.66423,16.76909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.614
"953",16.66909,56.56423,16.76909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.514
"954",16.66909,56.46423,16.76909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.414
"955",16.66909,56.36423,16.76909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.314
"956",16.66909,56.26423,16.76909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.214
"957",16.66909,56.16423,16.76909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.114
"958",16.66909,56.06423,16.76909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,56.014
"959",16.66909,55.96423,16.76909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,55.914
"960",16.66909,55.86423,16.76909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,55.814
"961",16.66909,55.76423,16.76909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,55.714
"962",16.66909,55.66423,16.76909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,55.614
"963",16.66909,55.56423,16.76909,55.46423,70332454.672,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.719,55.514
"984",16.76909,57.66423,16.86909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.614
"985",16.76909,57.56423,16.86909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.514
"986",16.76909,57.46423,16.86909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.414
"987",16.76909,57.36423,16.86909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.314
"988",16.76909,57.26423,16.86909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.214
"989",16.76909,57.16423,16.86909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,57.114
"992",16.76909,56.86423,16.86909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.814
"993",16.76909,56.76423,16.86909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.714
"994",16.76909,56.66423,16.86909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.614
"995",16.76909,56.56423,16.86909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.514
"996",16.76909,56.46423,16.86909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.414
"997",16.76909,56.36423,16.86909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.314
"998",16.76909,56.26423,16.86909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.214
"999",16.76909,56.16423,16.86909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.114
"1000",16.76909,56.06423,16.86909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,56.014
"1001",16.76909,55.96423,16.86909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,55.914
"1002",16.76909,55.86423,16.86909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,55.814
"1003",16.76909,55.76423,16.86909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,55.714
"1004",16.76909,55.66423,16.86909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,55.614
"1005",16.76909,55.56423,16.86909,55.46423,70332454.672,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.819,55.514
"1025",16.86909,57.76423,16.96909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.714
"1026",16.86909,57.66423,16.96909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.614
"1027",16.86909,57.56423,16.96909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.514
"1028",16.86909,57.46423,16.96909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.414
"1029",16.86909,57.36423,16.96909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.314
"1030",16.86909,57.26423,16.96909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,57.214
"1033",16.86909,56.96423,16.96909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.914
"1034",16.86909,56.86423,16.96909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.814
"1035",16.86909,56.76423,16.96909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.714
"1036",16.86909,56.66423,16.96909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.614
"1037",16.86909,56.56423,16.96909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.514
"1038",16.86909,56.46423,16.96909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.414
"1039",16.86909,56.36423,16.96909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.314
"1040",16.86909,56.26423,16.96909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.214
"1041",16.86909,56.16423,16.96909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.114
"1042",16.86909,56.06423,16.96909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,56.014
"1043",16.86909,55.96423,16.96909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,55.914
"1044",16.86909,55.86423,16.96909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,55.814
"1045",16.86909,55.76423,16.96909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,55.714
"1046",16.86909,55.66423,16.96909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,55.614
"1047",16.86909,55.56423,16.96909,55.46423,70332454.672,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",16.919,55.514
"1066",16.96909,57.86423,17.06909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.814
"1067",16.96909,57.76423,17.06909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.714
"1068",16.96909,57.66423,17.06909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.614
"1069",16.96909,57.56423,17.06909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.514
"1070",16.96909,57.46423,17.06909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.414
"1073",16.96909,57.16423,17.06909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.114
"1074",16.96909,57.06423,17.06909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,57.014
"1075",16.96909,56.96423,17.06909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.914
"1076",16.96909,56.86423,17.06909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.814
"1077",16.96909,56.76423,17.06909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.714
"1078",16.96909,56.66423,17.06909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.614
"1079",16.96909,56.56423,17.06909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.514
"1080",16.96909,56.46423,17.06909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.414
"1081",16.96909,56.36423,17.06909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.314
"1082",16.96909,56.26423,17.06909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.214
"1083",16.96909,56.16423,17.06909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.114
"1084",16.96909,56.06423,17.06909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,56.014
"1085",16.96909,55.96423,17.06909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,55.914
"1086",16.96909,55.86423,17.06909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,55.814
"1087",16.96909,55.76423,17.06909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,55.714
"1088",16.96909,55.66423,17.06909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.019,55.614
"1107",17.06909,57.96423,17.16909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.914
"1108",17.06909,57.86423,17.16909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.814
"1109",17.06909,57.76423,17.16909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.714
"1110",17.06909,57.66423,17.16909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.614
"1111",17.06909,57.56423,17.16909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.514
"1112",17.06909,57.46423,17.16909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.414
"1114",17.06909,57.26423,17.16909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.214
"1115",17.06909,57.16423,17.16909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.114
"1116",17.06909,57.06423,17.16909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,57.014
"1117",17.06909,56.96423,17.16909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.914
"1118",17.06909,56.86423,17.16909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.814
"1119",17.06909,56.76423,17.16909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.714
"1120",17.06909,56.66423,17.16909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.614
"1121",17.06909,56.56423,17.16909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.514
"1122",17.06909,56.46423,17.16909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.414
"1123",17.06909,56.36423,17.16909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.314
"1124",17.06909,56.26423,17.16909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.214
"1125",17.06909,56.16423,17.16909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.114
"1126",17.06909,56.06423,17.16909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,56.014
"1127",17.06909,55.96423,17.16909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,55.914
"1128",17.06909,55.86423,17.16909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,55.814
"1129",17.06909,55.76423,17.16909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,55.714
"1130",17.06909,55.66423,17.16909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.119,55.614
"1148",17.16909,58.06423,17.26909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,58.014
"1149",17.16909,57.96423,17.26909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.914
"1150",17.16909,57.86423,17.26909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.814
"1151",17.16909,57.76423,17.26909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.714
"1152",17.16909,57.66423,17.26909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.614
"1153",17.16909,57.56423,17.26909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.514
"1154",17.16909,57.46423,17.26909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.414
"1155",17.16909,57.36423,17.26909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.314
"1156",17.16909,57.26423,17.26909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.214
"1157",17.16909,57.16423,17.26909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.114
"1158",17.16909,57.06423,17.26909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,57.014
"1159",17.16909,56.96423,17.26909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.914
"1160",17.16909,56.86423,17.26909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.814
"1161",17.16909,56.76423,17.26909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.714
"1162",17.16909,56.66423,17.26909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.614
"1163",17.16909,56.56423,17.26909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.514
"1164",17.16909,56.46423,17.26909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.414
"1165",17.16909,56.36423,17.26909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.314
"1166",17.16909,56.26423,17.26909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.214
"1167",17.16909,56.16423,17.26909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.114
"1168",17.16909,56.06423,17.26909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,56.014
"1169",17.16909,55.96423,17.26909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,55.914
"1170",17.16909,55.86423,17.26909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,55.814
"1171",17.16909,55.76423,17.26909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,55.714
"1172",17.16909,55.66423,17.26909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.219,55.614
"1189",17.26909,58.16423,17.36909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,58.114
"1190",17.26909,58.06423,17.36909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,58.014
"1191",17.26909,57.96423,17.36909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.914
"1192",17.26909,57.86423,17.36909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.814
"1193",17.26909,57.76423,17.36909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.714
"1194",17.26909,57.66423,17.36909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.614
"1195",17.26909,57.56423,17.36909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.514
"1196",17.26909,57.46423,17.36909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.414
"1197",17.26909,57.36423,17.36909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.314
"1198",17.26909,57.26423,17.36909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.214
"1199",17.26909,57.16423,17.36909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.114
"1200",17.26909,57.06423,17.36909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,57.014
"1201",17.26909,56.96423,17.36909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.914
"1202",17.26909,56.86423,17.36909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.814
"1203",17.26909,56.76423,17.36909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.714
"1204",17.26909,56.66423,17.36909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.614
"1205",17.26909,56.56423,17.36909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.514
"1206",17.26909,56.46423,17.36909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.414
"1207",17.26909,56.36423,17.36909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.314
"1208",17.26909,56.26423,17.36909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.214
"1209",17.26909,56.16423,17.36909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.114
"1210",17.26909,56.06423,17.36909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,56.014
"1211",17.26909,55.96423,17.36909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,55.914
"1212",17.26909,55.86423,17.36909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,55.814
"1213",17.26909,55.76423,17.36909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,55.714
"1214",17.26909,55.66423,17.36909,55.56423,70155181.483,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.319,55.614
"1231",17.36909,58.16423,17.46909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,58.114
